2023-06-11 11:06:389 INFO  HomePage :25 - Mouse Hover And Click On Sign Up
2023-06-11 15:06:508 INFO  SignUpPage :65 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (a0dc2c33933eca2b53b612ee3a50ecb5)] -> xpath: //input[@id='first_name']]
2023-06-11 15:06:96 INFO  SignUpPage :71 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (a0dc2c33933eca2b53b612ee3a50ecb5)] -> xpath: //input[@id='last_name']]
2023-06-11 15:06:300 INFO  SignUpPage :76 - Clicking on Continue Button
2023-06-11 15:06:555 INFO  SignUpPage :82 - Clicking on Gender Male Button
2023-06-11 15:06:820 INFO  SignUpPage :95 - Enter email [[ChromeDriver: chrome on WINDOWS (a0dc2c33933eca2b53b612ee3a50ecb5)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 15:06:454 INFO  SignUpPage :100 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (a0dc2c33933eca2b53b612ee3a50ecb5)] -> xpath: //input[@id='password']]
2023-06-11 15:06:799 INFO  SignUpPage :106 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (a0dc2c33933eca2b53b612ee3a50ecb5)] -> xpath: //input[@id='phone_number']]
2023-06-11 15:06:831 INFO  SignUpPage :114 - Select DOB from to DOB field 
2023-06-11 15:06:103 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 15:06:617 INFO  SignUpPage :65 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (756714d305a1ede5a873b0e91782bf13)] -> xpath: //input[@id='first_name']]
2023-06-11 15:06:02 INFO  SignUpPage :71 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (756714d305a1ede5a873b0e91782bf13)] -> xpath: //input[@id='last_name']]
2023-06-11 15:06:236 INFO  SignUpPage :76 - Clicking on Continue Button
2023-06-11 15:06:528 INFO  SignUpPage :82 - Clicking on Gender Male Button
2023-06-11 15:06:765 INFO  SignUpPage :95 - Enter email [[ChromeDriver: chrome on WINDOWS (756714d305a1ede5a873b0e91782bf13)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 15:06:406 INFO  SignUpPage :100 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (756714d305a1ede5a873b0e91782bf13)] -> xpath: //input[@id='password']]
2023-06-11 15:06:723 INFO  SignUpPage :106 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (756714d305a1ede5a873b0e91782bf13)] -> xpath: //input[@id='phone_number']]
2023-06-11 15:06:748 INFO  SignUpPage :114 - Select DOB from to DOB field 
2023-06-11 15:06:713 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 15:06:248 INFO  SignUpPage :73 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (a1cb4572cddc481e24b923928c0cf000)] -> xpath: //input[@id='first_name']]
2023-06-11 15:06:526 INFO  SignUpPage :79 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (a1cb4572cddc481e24b923928c0cf000)] -> xpath: //input[@id='last_name']]
2023-06-11 15:06:663 INFO  SignUpPage :84 - Clicking on Continue Button
2023-06-11 15:06:956 INFO  SignUpPage :90 - Clicking on Gender Male Button
2023-06-11 15:06:708 INFO  SignUpPage :103 - Enter email [[ChromeDriver: chrome on WINDOWS (a1cb4572cddc481e24b923928c0cf000)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 15:06:277 INFO  SignUpPage :108 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (a1cb4572cddc481e24b923928c0cf000)] -> xpath: //input[@id='password']]
2023-06-11 15:06:603 INFO  SignUpPage :114 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (a1cb4572cddc481e24b923928c0cf000)] -> xpath: //input[@id='phone_number']]
2023-06-11 15:06:633 INFO  SignUpPage :122 - Select DOB from to DOB field 
2023-06-11 15:06:606 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 15:06:945 INFO  SignUpPage :80 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (a821efebf28447b837e8a1185a0b89f9)] -> xpath: //input[@id='first_name']]
2023-06-11 15:06:356 INFO  SignUpPage :86 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (a821efebf28447b837e8a1185a0b89f9)] -> xpath: //input[@id='last_name']]
2023-06-11 15:06:579 INFO  SignUpPage :91 - Clicking on Continue Button
2023-06-11 15:06:869 INFO  SignUpPage :97 - Clicking on Gender Male Button
2023-06-11 15:06:139 INFO  SignUpPage :110 - Enter email [[ChromeDriver: chrome on WINDOWS (a821efebf28447b837e8a1185a0b89f9)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 15:06:532 INFO  SignUpPage :115 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (a821efebf28447b837e8a1185a0b89f9)] -> xpath: //input[@id='password']]
2023-06-11 15:06:885 INFO  SignUpPage :121 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (a821efebf28447b837e8a1185a0b89f9)] -> xpath: //input[@id='phone_number']]
2023-06-11 15:06:803 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 15:06:567 INFO  SignUpPage :80 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (f35cb93142d35579f8d869c731c32433)] -> xpath: //input[@id='first_name']]
2023-06-11 15:06:315 INFO  SignUpPage :86 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (f35cb93142d35579f8d869c731c32433)] -> xpath: //input[@id='last_name']]
2023-06-11 15:06:500 INFO  SignUpPage :91 - Clicking on Continue Button
2023-06-11 15:06:758 INFO  SignUpPage :97 - Clicking on Gender Male Button
2023-06-11 15:06:13 INFO  SignUpPage :110 - Enter email [[ChromeDriver: chrome on WINDOWS (f35cb93142d35579f8d869c731c32433)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 15:06:579 INFO  SignUpPage :115 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (f35cb93142d35579f8d869c731c32433)] -> xpath: //input[@id='password']]
2023-06-11 15:06:956 INFO  SignUpPage :121 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (f35cb93142d35579f8d869c731c32433)] -> xpath: //input[@id='phone_number']]
2023-06-11 15:06:985 INFO  SignUpPage :129 - Select DOB from to DOB field 
2023-06-11 15:06:859 INFO  SignUpPage :137 - Enter first name 45,Alendale Road to address field [[ChromeDriver: chrome on WINDOWS (f35cb93142d35579f8d869c731c32433)] -> xpath: //input[@id='address1']]
2023-06-11 16:06:479 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 16:06:193 INFO  SignUpPage :86 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='first_name']]
2023-06-11 16:06:343 INFO  SignUpPage :92 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='last_name']]
2023-06-11 16:06:579 INFO  SignUpPage :97 - Clicking on Continue Button
2023-06-11 16:06:826 INFO  SignUpPage :103 - Clicking on Gender Male Button
2023-06-11 16:06:233 INFO  SignUpPage :116 - Enter email [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 16:06:932 INFO  SignUpPage :121 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='password']]
2023-06-11 16:06:252 INFO  SignUpPage :127 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='phone_number']]
2023-06-11 16:06:284 INFO  SignUpPage :135 - Select DOB from to DOB field 
2023-06-11 16:06:23 INFO  SignUpPage :143 - Enter first name 45,Alendale Road to address field [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='address1']]
2023-06-11 16:06:427 INFO  SignUpPage :148 - Enter town sudbury to town field [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='address2']]
2023-06-11 16:06:717 INFO  SignUpPage :148 - Enter town London to town field [[ChromeDriver: chrome on WINDOWS (b2623eb7271ee3afc8782904f5997036)] -> xpath: //input[@id='address2']]
2023-06-11 16:06:955 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 16:06:513 INFO  SignUpPage :86 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='first_name']]
2023-06-11 16:06:199 INFO  SignUpPage :92 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='last_name']]
2023-06-11 16:06:469 INFO  SignUpPage :97 - Clicking on Continue Button
2023-06-11 16:06:805 INFO  SignUpPage :103 - Clicking on Gender Male Button
2023-06-11 16:06:81 INFO  SignUpPage :116 - Enter email [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 16:06:681 INFO  SignUpPage :121 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='password']]
2023-06-11 16:06:25 INFO  SignUpPage :127 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='phone_number']]
2023-06-11 16:06:62 INFO  SignUpPage :135 - Select DOB from to DOB field 
2023-06-11 16:06:998 INFO  SignUpPage :143 - Enter first name 45,Alendale Road to address field [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='address1']]
2023-06-11 16:06:392 INFO  SignUpPage :148 - Enter town sudbury to town field [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='address2']]
2023-06-11 16:06:676 INFO  SignUpPage :148 - Enter town London to town field [[ChromeDriver: chrome on WINDOWS (5d3276e45e7ae9e60867420a30190655)] -> xpath: //input[@id='address2']]
2023-06-11 16:06:934 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 16:06:586 INFO  SignUpPage :86 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='first_name']]
2023-06-11 16:06:410 INFO  SignUpPage :92 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='last_name']]
2023-06-11 16:06:629 INFO  SignUpPage :97 - Clicking on Continue Button
2023-06-11 16:06:896 INFO  SignUpPage :103 - Clicking on Gender Male Button
2023-06-11 16:06:153 INFO  SignUpPage :116 - Enter email [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 16:06:649 INFO  SignUpPage :121 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='password']]
2023-06-11 16:06:917 INFO  SignUpPage :127 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='phone_number']]
2023-06-11 16:06:939 INFO  SignUpPage :135 - Select DOB from to DOB field 
2023-06-11 16:06:755 INFO  SignUpPage :143 - Enter first name 45,Alendale Road to address field [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='address1']]
2023-06-11 16:06:117 INFO  SignUpPage :148 - Enter town sudbury to town field [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='address2']]
2023-06-11 16:06:405 INFO  SignUpPage :153 - Enter city London to city field [[ChromeDriver: chrome on WINDOWS (da89176acb2ddfe5a7e0ec0ceecf9b27)] -> xpath: //input[@id='address3']]
2023-06-11 16:06:01 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 16:06:286 INFO  SignUpPage :97 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='first_name']]
2023-06-11 16:06:540 INFO  SignUpPage :103 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='last_name']]
2023-06-11 16:06:761 INFO  SignUpPage :108 - Clicking on Continue Button
2023-06-11 16:06:63 INFO  SignUpPage :114 - Clicking on Gender Male Button
2023-06-11 16:06:327 INFO  SignUpPage :127 - Enter email [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 16:06:818 INFO  SignUpPage :132 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='password']]
2023-06-11 16:06:129 INFO  SignUpPage :138 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='phone_number']]
2023-06-11 16:06:167 INFO  SignUpPage :146 - Select DOB from to DOB field 
2023-06-11 16:06:51 INFO  SignUpPage :154 - Enter first name 45,Alendale Road to address field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='address1']]
2023-06-11 16:06:436 INFO  SignUpPage :159 - Enter town sudbury to town field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='address2']]
2023-06-11 16:06:756 INFO  SignUpPage :164 - Enter city London to city field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='address3']]
2023-06-11 16:06:15 INFO  SignUpPage :170 - Enter city sw9 2PW to city field [[ChromeDriver: chrome on WINDOWS (45a98aade2501920dd70a36e4613bc70)] -> xpath: //input[@id='postcode']]
2023-06-11 16:06:266 INFO  SignUpPage :178 - Clicking on Continue Button
2023-06-11 16:06:884 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 16:06:747 INFO  SignUpPage :97 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='first_name']]
2023-06-11 16:06:205 INFO  SignUpPage :103 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='last_name']]
2023-06-11 16:06:450 INFO  SignUpPage :108 - Clicking on Continue Button
2023-06-11 16:06:715 INFO  SignUpPage :114 - Clicking on Gender Male Button
2023-06-11 16:06:23 INFO  SignUpPage :127 - Enter email [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 16:06:610 INFO  SignUpPage :132 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='password']]
2023-06-11 16:06:11 INFO  SignUpPage :138 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='phone_number']]
2023-06-11 16:06:42 INFO  SignUpPage :146 - Select DOB from to DOB field 
2023-06-11 16:06:964 INFO  SignUpPage :154 - Enter first name 45,Alendale Road to address field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='address1']]
2023-06-11 16:06:344 INFO  SignUpPage :159 - Enter town sudbury to town field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='address2']]
2023-06-11 16:06:649 INFO  SignUpPage :164 - Enter city London to city field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='address3']]
2023-06-11 16:06:966 INFO  SignUpPage :170 - Enter city sw9 2PW to city field [[ChromeDriver: chrome on WINDOWS (6e20ccb89082cf9d64a02ab4e8b50713)] -> xpath: //input[@id='postcode']]
2023-06-11 16:06:252 INFO  SignUpPage :178 - Clicking on Continue Button
2023-06-11 16:06:177 INFO  HomePage :37 - Mouse Hover And Click On Sign Up
2023-06-11 16:06:925 INFO  SignUpPage :97 - Enter first name John to firstName field [[ChromeDriver: chrome on WINDOWS (8beca90bad6c94a216b02d874e91d75d)] -> xpath: //input[@id='first_name']]
2023-06-11 16:06:496 INFO  SignUpPage :103 - Enter first name Smith to lastName field [[ChromeDriver: chrome on WINDOWS (8beca90bad6c94a216b02d874e91d75d)] -> xpath: //input[@id='last_name']]
2023-06-11 16:06:744 INFO  SignUpPage :108 - Clicking on Continue Button
2023-06-11 16:06:52 INFO  SignUpPage :114 - Clicking on Gender Male Button
2023-06-11 16:06:301 INFO  SignUpPage :127 - Enter email [[ChromeDriver: chrome on WINDOWS (8beca90bad6c94a216b02d874e91d75d)] -> xpath: //input[@id='regpath_form_email_input']]
2023-06-11 16:06:868 INFO  SignUpPage :132 - Enter password Password12345 to password field [[ChromeDriver: chrome on WINDOWS (8beca90bad6c94a216b02d874e91d75d)] -> xpath: //input[@id='password']]
2023-06-11 16:06:241 INFO  SignUpPage :138 - Enter mobile number -1113255803 to mobile number field [[ChromeDriver: chrome on WINDOWS (8beca90bad6c94a216b02d874e91d75d)] -> xpath: //input[@id='phone_number']]
2023-06-11 16:06:276 INFO  SignUpPage :146 - Select DOB from to DOB field 
2023-06-11 16:06:140 INFO  SignUpPage :154 - Enter first name 45,Alendale Road to address field [[ChromeDriver: chrome on WINDOWS (8beca90bad6c94a216b02d874e91d75d)] -> xpath: //input[@id='address1']]
2023-06-11 16:06:514 INFO  SignUpPage :159 - Enter town sudbury to town field [[ChromeDriver: chrome on WINDOWS (8beca90bad6c94a216b02d874e91d75d)] -> xpath: //input[@id='address2']]
